Id;Project;MainFT;RelatedFT;Category
534;hock323-eventManager;javafx.scene.control.TableCell#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
535;hock323-eventManager;javafx.beans.value.ChangeListener#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-METHOD_CALL-
536;hock323-eventManager;javafx.event.EventHandler#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-METHOD_CALL-
537;hock323-eventManager;javafx.event.EventHandler#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-METHOD_CALL-
538;hock323-eventManager;javafx.fxml.Initializable#;javafx.util.Callback#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
539;hock323-eventManager;javafx.fxml.Initializable#;javafx.scene.control.ListCell#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
540;hock323-eventManager;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
541;hock323-eventManager;javafx.fxml.Initializable#;javafx.scene.control.TableCell#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
542;hock323-eventManager;javafx.fxml.Initializable#;javafx.scene.control.ListCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
543;hock323-eventManager;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
544;hock323-eventManager;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
545;hock323-eventManager;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
546;hock323-eventManager;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
547;hock323-eventManager;javafx.fxml.Initializable#;javafx.fxml.Initializable#;FIELD_DECLARATION-
548;hock323-eventManager;javafx.fxml.Initializable#;javafx.util.Callback#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
549;hock323-eventManager;javafx.fxml.Initializable#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
550;hock323-eventManager;javafx.fxml.Initializable#;javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
551;hock323-eventManager;javafx.event.EventHandler#;javafx.fxml.Initializable#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
552;hock323-eventManager;javafx.event.EventHandler#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
553;hock323-eventManager;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
554;hock323-eventManager;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
555;hock323-eventManager;javafx.fxml.Initializable#;javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
556;hock323-eventManager;javafx.fxml.Initializable#;javafx.concurrent.Task#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
557;hock323-eventManager;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
558;hock323-eventManager;javafx.fxml.Initializable#;javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-
559;hock323-eventManager;javafx.util.Callback#;javafx.scene.control.ListCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
560;hock323-eventManager;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
561;hock323-eventManager;javafx.scene.control.TableCell#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
562;hock323-eventManager;javafx.util.Callback#;javafx.scene.control.ListCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
563;hock323-eventManager;javafx.event.EventHandler#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-METHOD_CALL-
564;mjchao-3D-Graphing-Calculator;javafx.scene.Scene#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
565;mjchao-3D-Graphing-Calculator;javafx.scene.Scene#;javafx.scene.Group#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-RETURN_TYPE-
566;mjchao-3D-Graphing-Calculator;javafx.scene.Scene#;javafx.scene.Group#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
567;mjchao-3D-Graphing-Calculator;javafx.scene.Scene#;javafx.scene.Group#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-RETURN_TYPE-CLIENT_METHOD_DECLARATION-INSTANTIATION-
568;if12b051-SWP_Paint;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
569;if12b051-SWP_Paint;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
570;walker-clint-AIProj3;javafx.scene.layout.StackPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
571;walker-clint-AIProj3;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
572;walker-clint-AIProj3;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
573;walker-clint-AIProj3;javafx.application.Application#;javafx.scene.layout.StackPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
574;walker-clint-AIProj3;javafx.application.Application#;javafx.fxml.Initializable#;FIELD_DECLARATION-
575;Geekly-fieldmarshalfx;javafx.fxml.Initializable#;javafx.util.Callback#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
576;Geekly-fieldmarshalfx;javafx.fxml.Initializable#;javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
577;witmicko-CalculatorFx;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
578;DanielMichalski-work-utils;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
579;DanielMichalski-work-utils;javafx.application.Application#;javafx.scene.control.TextField#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
580;ICastro17-ProjectChatJava;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
581;ICastro17-ProjectChatJava;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
582;crosswords-testEnvironment;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
583;crosswords-testEnvironment;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
584;hughgs-CPS308_game;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
585;pioluk-comprog;javafx.fxml.Initializable#;javafx.scene.control.TextField#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
586;demibenari-cd-catalog;javafx.fxml.Initializable#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
587;demibenari-cd-catalog;javafx.fxml.Initializable#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
588;demibenari-cd-catalog;javafx.application.Application#;javafx.fxml.Initializable#;FIELD_DECLARATION-
589;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
590;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
591;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
592;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
593;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
594;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
595;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
596;Marcio-Sistemas-MC-repositorio;javafx.application.Application#;javafx.scene.layout.StackPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
597;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
598;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
599;Marcio-Sistemas-MC-repositorio;javafx.scene.layout.StackPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
600;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
601;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
602;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
603;Marcio-Sistemas-MC-repositorio;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
604;JASCValentine-BrickBreaker;javafx.scene.Parent#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
605;JASCValentine-BrickBreaker;javafx.scene.Parent#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-CLIENT_METHOD_DECLARATION-INSTANTIATION-
606;JASCValentine-BrickBreaker;javafx.scene.Parent#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
607;JASCValentine-BrickBreaker;javafx.scene.Parent#;javafx.scene.Parent#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
608;JASCValentine-BrickBreaker;javafx.scene.Parent#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
609;JustinAarden-C2J-Stamboom;javafx.fxml.Initializable#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
610;sandeepb-CiscoECG;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
611;sandeepb-CiscoECG;javafx.fxml.Initializable#;javafx.application.Application#;FIELD_DECLARATION-
612;sandeepb-CiscoECG;javafx.fxml.Initializable#;javafx.concurrent.Task#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
613;nazymko-drive_manager;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
614;nazymko-drive_manager;javafx.concurrent.Task#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
615;GFrenette-Lareault-TP2_Demineur;javafx.event.EventHandler#;javafx.event.Event#;OVERRIDING_METHOD_DECLARATION-PARAMETER_DECLARATION-
616;GFrenette-Lareault-TP2_Demineur;javafx.event.EventHandler#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
617;GFrenette-Lareault-TP2_Demineur;javafx.event.EventHandler#;javafx.scene.control.ToggleButton#javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
618;GFrenette-Lareault-TP2_Demineur;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
619;BeayemX-ConnectGame;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
620;AaronJRubin-javafx-pong;javafx.scene.shape.Rectangle#;javafx.stage.Stage#;FIELD_DECLARATION-
621;AaronJRubin-javafx-pong;javafx.stage.Stage#;javafx.scene.shape.Rectangle#;FIELD_DECLARATION-FIELD_DECLARATION-
622;AaronJRubin-javafx-pong;javafx.stage.Stage#;javafx.scene.shape.Circle#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
623;AaronJRubin-javafx-pong;javafx.stage.Stage#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
624;AaronJRubin-javafx-pong;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
625;AaronJRubin-javafx-pong;javafx.application.Application#;javafx.scene.layout.GridPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
626;AaronJRubin-javafx-pong;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
627;AaronJRubin-javafx-pong;javafx.application.Application#;javafx.scene.layout.GridPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
628;AaronJRubin-javafx-pong;javafx.application.Application#;javafx.scene.control.Button#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
629;amr390-SAT;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
630;amr390-SAT;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
631;TheDescendent-Ideas;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
632;sratatata-clip;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
633;vic0901-Java-FX;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
634;vic0901-Java-FX;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
635;berker-RSSReader;javafx.fxml.Initializable#;javafx.scene.control.TreeItem#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
636;berker-RSSReader;javafx.fxml.Initializable#;javafx.scene.control.ListCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
637;berker-RSSReader;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
638;berker-RSSReader;javafx.fxml.Initializable#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
639;berker-RSSReader;javafx.fxml.Initializable#;javafx.util.Callback#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
640;berker-RSSReader;javafx.beans.value.ChangeListener#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
641;berker-RSSReader;javafx.concurrent.Task#;javafx.scene.control.TreeItem#;FIELD_DECLARATION-
642;berker-RSSReader;javafx.util.Callback#;javafx.scene.control.ListCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
643;davelet-InternationalChess-JavaFX2;javafx.event.EventHandler#;javafx.event.ActionEvent#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
644;davelet-InternationalChess-JavaFX2;javafx.event.EventHandler#;javafx.event.ActionEvent#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
645;davelet-InternationalChess-JavaFX2;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
646;davelet-InternationalChess-JavaFX2;javafx.application.Application#;javafx.event.ActionEvent#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
647;davelet-InternationalChess-JavaFX2;javafx.application.Application#;javafx.scene.control.Button#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
648;davelet-InternationalChess-JavaFX2;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
649;davelet-InternationalChess-JavaFX2;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
650;tasubo-javafx-chart-treemap;javafx.scene.Parent#;javafx.scene.Parent#;FIELD_DECLARATION-
651;LukasBuchert-Stockmarketprediction_ANFIS;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
652;sergiohpl-PMS;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
653;sergiohpl-PMS;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
654;sergiohpl-PMS;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
655;Edenm-BlackJack;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
656;adrianjarvis-ryanswordgame;javafx.application.Application#;javafx.scene.layout.StackPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
657;adrianjarvis-ryanswordgame;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
658;adrianjarvis-ryanswordgame;javafx.event.EventHandler#;javafx.scene.layout.StackPane#;FIELD_DECLARATION-
659;adrianjarvis-ryanswordgame;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
660;matanghuy-SPCA;javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
661;matanghuy-SPCA;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
662;Vladislav719-JavaSocSDK;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
663;stephanrauh-11PicturesUtilities;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
664;stephanrauh-11PicturesUtilities;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
665;timyates-ShadowFX;javafx.fxml.Initializable#;javafx.scene.shape.Rectangle#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
666;timyates-ShadowFX;javafx.fxml.Initializable#;javafx.animation.AnimationTimer#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
667;jsnsimpson-tilisty;javafx.scene.control.TreeView#;javafx.scene.control.TreeItem#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
668;jsnsimpson-tilisty;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
669;jsnsimpson-tilisty;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
670;jsnsimpson-tilisty;javafx.application.Application#;javafx.scene.control.TreeView#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
671;jsnsimpson-tilisty;javafx.application.Application#;javafx.scene.layout.GridPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
672;jsnsimpson-tilisty;javafx.scene.layout.GridPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
673;kaizawa-esximonitor;javafx.scene.layout.HBox#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
674;kaizawa-esximonitor;javafx.scene.layout.HBox#;javafx.fxml.Initializable#;FIELD_DECLARATION-
675;kaizawa-esximonitor;javafx.event.EventHandler#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
676;kaizawa-esximonitor;javafx.fxml.Initializable#;javafx.fxml.Initializable#;FIELD_DECLARATION-
677;kaizawa-esximonitor;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
678;kaizawa-esximonitor;javafx.fxml.Initializable#;javafx.concurrent.Task#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
679;sushkrish-CityLife;javafx.application.Application#;javafx.scene.layout.StackPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
680;sushkrish-CityLife;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
681;sushkrish-CityLife;javafx.stage.Popup#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
682;sushkrish-CityLife;javafx.stage.Popup#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
683;sushkrish-CityLife;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
684;sushkrish-CityLife;javafx.stage.Popup#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
685;sushkrish-CityLife;javafx.stage.Popup#;javafx.scene.layout.FlowPane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
686;sushkrish-CityLife;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
687;sushkrish-CityLife;javafx.stage.Popup#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
688;sushkrish-CityLife;javafx.stage.Popup#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
